0.022,0.418,-0.742,0.523,0.000,0.003,0.042,0.016
-0.480,0.744,-1.471,0.740,0.000,0.003,0.074,0.005
-0.614,0.560,-1.431,0.815,-0.001,0.003,0.057,0.002
-0.604,0.338,-1.302,0.549,-0.002,0.003,0.046,0.013
-0.625,0.150,-1.265,-0.028,-0.002,0.003,0.041,0.041
-0.935,0.355,-2.271,0.701,-0.002,0.003,0.083,0.003
-1.639,0.549,-6.123,7.036,-0.017,0.028,0.099,-0.002
-1.420,0.772,-9.804,15.678,-0.034,0.062,0.062,-0.005
-3.623,1.972,-12.870,23.587,-0.051,0.096,0.006,0.018
-2.529,2.726,-14.654,26.015,-0.066,0.126,-0.098,0.275
-2.357,1.546,-18.054,31.826,-0.082,0.156,-0.118,0.358
-2.357,1.546,-21.860,39.438,-0.097,0.186,-0.118,0.358
-9.209,11.169,-24.179,37.983,-0.110,0.210,-0.167,0.722
-7.542,5.897,-11.777,11.875,-0.109,0.202,-0.768,1.925
-5.992,6.474,-7.593,7.347,-0.112,0.209,-1.019,2.248
-7.257,8.116,-6.927,5.044,-0.117,0.218,-1.118,2.472
-5.633,3.606,-4.667,-2.559,-0.107,0.187,-1.102,2.460
-5.633,3.606,-7.090,2.288,-0.117,0.206,-1.102,2.460
-6.460,3.858,-5.760,1.777,-0.118,0.213,-1.185,2.568
-2.811,-0.863,0.040,-7.662,-0.102,0.179,-1.283,2.615
-3.056,1.255,-0.053,-6.425,-0.099,0.166,-1.233,2.392
-4.388,0.611,1.466,-13.432,-0.087,0.141,-1.164,2.437
-3.705,-0.151,4.392,-14.383,-0.081,0.130,-1.230,2.342
-1.502,-1.850,5.626,-14.331,-0.071,0.116,-1.172,2.169
-2.903,0.219,4.278,-13.501,-0.062,0.095,-0.988,1.859
-0.905,-1.070,6.978,-12.508,-0.044,0.068,-0.901,1.470
-1.570,0.329,5.634,-13.542,-0.038,0.055,-0.750,1.369
-0.298,0.303,8.100,-12.726,-0.028,0.037,-0.757,1.098
0.411,-1.062,8.738,-15.720,-0.018,0.019,-0.662,1.028
-0.003,0.595,6.901,-11.971,-0.004,-0.002,-0.401,0.570
0.615,-0.098,8.250,-13.264,0.006,-0.020,-0.343,0.410
0.734,-0.402,6.410,-13.772,0.016,-0.039,-0.120,0.202
1.696,-2.543,9.322,-11.410,0.028,-0.057,-0.118,-0.145
2.967,-1.606,10.841,-14.216,0.039,-0.078,-0.056,-0.261
3.633,-1.923,10.634,-13.744,0.050,-0.097,0.095,-0.522
3.954,-2.337,10.185,-13.175,0.061,-0.116,0.248,-0.791
3.949,-1.665,9.355,-11.245,0.071,-0.133,0.424,-1.096
1.847,3.698,9.999,-10.701,0.080,-0.146,0.503,-1.292
6.608,-4.408,11.045,-11.253,0.090,-0.163,0.568,-1.475
4.245,-2.562,8.200,-8.275,0.100,-0.181,0.843,-1.846
2.763,0.600,4.377,-1.094,0.102,-0.188,1.061,-2.296
5.917,0.233,8.311,-6.416,0.109,-0.199,0.949,-2.167
2.699,-3.344,3.533,1.610,0.115,-0.203,1.258,-2.620
3.102,-3.293,1.086,-3.083,0.121,-0.218,1.463,-2.570
3.102,-3.293,1.086,-3.083,0.121,-0.218,1.463,-2.570
-1.355,6.702,-3.313,7.393,0.099,-0.174,1.400,-2.545
0.815,0.566,-14.416,27.652,0.068,-0.121,1.565,-2.897
-1.049,4.693,-16.212,32.293,0.058,-0.104,1.537,-2.909
-2.652,7.278,-14.568,30.240,0.042,-0.068,1.248,-2.364
-5.770,5.424,-16.964,20.985,0.023,-0.043,1.137,-1.583
-5.814,4.620,-15.196,18.781,0.019,-0.035,0.998,-1.372
-5.029,3.150,-12.289,12.607,0.010,-0.023,0.736,-0.917
-5.366,1.818,-12.408,8.634,0.006,-0.019,0.690,-0.666
-5.121,0.530,-9.564,3.917,-0.004,-0.011,0.434,-0.339
-5.121,0.530,-9.564,3.917,-0.004,-0.011,0.434,-0.339
-5.353,0.115,-8.442,2.449,-0.009,-0.008,0.308,-0.220
-5.530,0.052,-8.189,2.226,-0.011,-0.006,0.269,-0.190
-4.946,-0.519,-7.604,0.777,-0.013,-0.005,0.217,-0.105
-4.470,-0.337,-5.793,0.918,-0.015,-0.004,0.107,-0.095
-4.205,-1.204,-5.183,-0.253,-0.016,-0.003,0.059,-0.030
-3.464,-1.264,-3.897,-0.729,-0.016,-0.003,-0.002,-0.002
-3.037,-1.180,-2.734,-1.059,-0.015,-0.003,-0.055,0.013
-3.194,-0.682,-3.249,-0.271,-0.015,-0.003,-0.027,-0.025
-2.772,-0.405,-2.917,-0.138,-0.015,-0.003,-0.040,-0.032
-2.765,-0.541,-2.990,0.170,-0.015,-0.003,-0.034,-0.043
-2.095,-0.273,-1.913,0.205,-0.014,-0.002,-0.080,-0.037
-1.611,0.232,-1.061,0.971,-0.013,-0.002,-0.107,-0.069
-1.789,0.364,-1.413,1.747,-0.011,-0.000,-0.072,-0.093
-1.561,0.341,-1.764,1.581,-0.011,0.000,-0.048,-0.078
-1.561,0.341,-1.764,1.581,-0.011,0.000,-0.048,-0.078
-1.519,0.277,-1.445,0.998,-0.010,0.001,-0.057,-0.042
0.524,0.634,1.775,1.222,-0.007,0.001,-0.179,-0.045
0.524,0.634,1.775,1.222,-0.007,0.001,-0.179,-0.045
1.157,0.924,2.748,1.618,-0.005,0.002,-0.205,-0.061
1.145,1.091,2.269,2.113,-0.002,0.003,-0.142,-0.069
1.342,0.825,1.780,1.055,-0.001,0.003,-0.099,-0.011
1.342,0.825,1.780,1.055,-0.001,0.003,-0.099,-0.011
0.960,0.664,1.209,0.983,0.001,0.004,-0.051,-0.004
0.993,0.805,1.147,0.774,0.001,0.004,-0.046,0.005
0.570,0.641,0.229,1.018,0.001,0.004,0.000,-0.006
0.020,0.762,-0.746,0.747,0.001,0.003,0.046,0.006
-0.194,0.704,-1.169,0.942,0.000,0.003,0.059,-0.006
-0.352,0.925,-1.603,0.776,-0.001,0.003,0.069,0.005
0.033,0.358,-0.557,0.545,-0.001,0.003,0.012,0.015
-0.403,0.133,-1.525,0.186,-0.002,0.003,0.056,0.031
-1.017,0.051,-1.938,0.241,-0.003,0.003,0.065,0.024
-1.655,0.499,-5.969,7.102,-0.016,0.028,0.100,-0.004
-1.271,0.484,-10.028,15.436,-0.034,0.062,0.076,0.005
-1.127,0.419,-13.386,24.168,-0.051,0.096,0.030,-0.011
-2.665,3.420,-14.955,27.132,-0.067,0.127,-0.088,0.233
-5.269,8.105,-17.054,30.564,-0.082,0.156,-0.166,0.419
-7.539,9.511,-16.272,27.492,-0.094,0.178,-0.362,0.853
-6.467,7.360,-12.678,17.210,-0.103,0.193,-0.654,1.554
-10.078,10.055,-11.822,9.251,-0.105,0.190,-0.718,1.918
-5.604,2.741,-6.664,1.946,-0.111,0.202,-1.060,2.429
-5.203,6.743,-5.698,5.040,-0.116,0.211,-1.169,2.391
-3.292,-1.979,-4.331,-2.197,-0.114,0.202,-1.202,2.630
-8.471,5.434,-7.670,1.080,-0.115,0.201,-1.048,2.461
-4.896,2.018,-4.335,-0.941,-0.116,0.207,-1.231,2.639
-3.120,0.214,-0.872,-9.182,-0.101,0.169,-1.217,2.577
-3.627,-1.532,-1.088,-7.755,-0.095,0.162,-1.136,2.414
-4.665,4.059,1.805,-5.753,-0.090,0.153,-1.220,2.203
-4.630,1.032,0.984,-10.381,-0.089,0.146,-1.164,2.341
-2.837,0.260,3.241,-13.688,-0.064,0.099,-0.968,1.924
-2.140,-0.560,5.058,-14.639,-0.059,0.093,-0.993,1.895
-1.639,-0.536,6.490,-15.341,-0.051,0.075,-0.957,1.700
-0.743,-0.321,6.775,-14.627,-0.035,0.050,-0.774,1.359
-0.250,-0.170,7.959,-12.195,-0.027,0.034,-0.735,1.039
0.295,-1.001,8.513,-16.040,-0.016,0.017,-0.624,1.015
0.405,-0.578,8.269,-13.956,-0.005,-0.001,-0.482,0.685
0.918,-0.750,9.162,-13.914,0.005,-0.019,-0.397,0.455
0.671,0.738,7.467,-11.327,0.016,-0.040,-0.168,0.072
2.022,-0.483,10.079,-13.333,0.027,-0.059,-0.166,-0.065
3.161,-1.788,10.354,-14.490,0.039,-0.078,-0.036,-0.251
3.416,-0.091,9.664,-9.746,0.049,-0.094,0.133,-0.691
3.416,-0.091,12.867,-16.152,0.062,-0.120,0.133,-0.691
3.664,-1.980,9.211,-12.696,0.071,-0.132,0.421,-1.020
3.307,-0.878,7.509,-9.211,0.080,-0.146,0.621,-1.366
5.276,-1.196,10.912,-8.747,0.090,-0.164,0.582,-1.609
4.278,0.184,8.869,-6.467,0.095,-0.171,0.750,-1.814
3.389,-1.043,6.518,-6.553,0.103,-0.184,0.958,-1.978
0.913,2.861,7.828,-8.968,0.110,-0.201,0.979,-2.070
5.573,-5.971,9.209,-14.098,0.119,-0.219,1.022,-2.031
3.046,-1.597,2.611,-1.874,0.115,-0.210,1.313,-2.526
0.834,3.809,1.063,6.354,0.103,-0.189,1.231,-2.678
5.225,-3.972,-3.395,13.403,0.092,-0.163,1.319,-2.702
0.044,3.302,-16.246,32.689,0.069,-0.120,1.679,-3.132
-1.966,7.603,-17.205,36.471,0.057,-0.102,1.568,-3.092
-3.178,7.129,-15.710,30.364,0.038,-0.065,1.259,-2.336
-5.057,5.352,-16.197,21.441,0.026,-0.043,1.141,-1.614
-4.395,5.626,-13.943,19.960,0.019,-0.035,0.929,-1.436
-4.209,3.901,-11.150,13.998,0.013,-0.026,0.715,-1.031
-5.452,2.041,-12.700,8.786,0.007,-0.019,0.721,-0.674
-4.880,0.627,-9.539,4.457,-0.001,-0.012,0.469,-0.371
-4.667,-0.035,-8.296,2.289,-0.006,-0.009,0.338,-0.225
-4.561,0.084,-7.995,2.594,-0.007,-0.008,0.309,-0.224
-5.443,0.199,-8.561,2.092,-0.010,-0.006,0.297,-0.176
-4.369,-0.718,-6.405,0.632,-0.013,-0.004,0.153,-0.083
-4.014,-0.909,-5.010,-0.265,-0.014,-0.004,0.076,-0.032
-4.085,-0.848,-5.022,-0.112,-0.015,-0.003,0.069,-0.035
-4.294,-0.986,-5.431,-0.803,-0.015,-0.003,0.084,0.001
-3.272,-1.152,-4.053,-0.840,-0.015,-0.003,0.012,0.002
-2.947,-1.568,-3.106,-0.444,-0.015,-0.003,-0.029,-0.017
-2.781,-0.655,-2.942,-0.081,-0.015,-0.003,-0.034,-0.033
-2.781,-0.655,-2.942,-0.081,-0.015,-0.003,-0.034,-0.033
-1.853,-0.279,-1.418,0.027,-0.013,-0.002,-0.090,-0.027
-1.787,-0.275,-0.882,0.784,-0.012,-0.002,-0.107,-0.059
-2.157,0.448,-1.889,1.594,-0.011,-0.001,-0.048,-0.093
-2.007,-0.059,-2.012,1.654,-0.011,-0.000,-0.040,-0.086
-1.730,0.342,-1.255,1.187,-0.011,0.000,-0.071,-0.055
-1.440,0.473,-1.089,1.354,-0.010,0.001,-0.074,-0.060
0.138,0.265,1.175,1.122,-0.008,0.001,-0.157,-0.044
0.221,0.194,1.505,0.574,-0.007,0.001,-0.162,-0.012
1.367,0.848,3.091,1.780,-0.004,0.002,-0.208,-0.060
1.226,1.078,2.121,1.843,-0.003,0.003,-0.143,-0.059
1.514,1.091,2.596,2.005,-0.002,0.003,-0.150,-0.060
1.131,0.681,1.732,1.029,-0.001,0.003,-0.100,-0.011
0.883,0.702,0.809,1.053,0.000,0.003,-0.039,-0.009
1.158,0.618,1.158,0.862,0.001,0.004,-0.048,0.002
0.499,0.702,0.306,0.883,0.001,0.003,-0.005,-0.001
0.298,0.865,-0.580,1.339,0.001,0.004,0.036,-0.023
-0.413,0.641,-1.657,0.825,0.000,0.004,0.084,0.003
-0.605,0.276,-1.784,0.386,-0.001,0.003,0.078,0.023
0.163,0.601,-0.770,0.840,-0.001,0.003,0.024,-0.001
-0.249,0.500,-1.647,0.573,-0.002,0.003,0.062,0.011
-0.905,0.195,-1.662,0.375,-0.002,0.003,0.058,0.019
-0.712,0.483,-4.805,6.828,-0.015,0.028,0.053,0.010
-1.785,0.484,-10.436,15.561,-0.034,0.062,0.097,-0.000
-0.762,0.403,-12.724,23.919,-0.051,0.096,-0.002,0.003
-3.180,4.982,-16.369,30.752,-0.067,0.128,-0.023,0.064
-2.451,2.664,-18.378,33.169,-0.082,0.157,-0.109,0.306
-8.204,14.598,-18.286,37.380,-0.095,0.184,-0.278,0.430
-6.629,8.097,-12.934,19.307,-0.102,0.196,-0.630,1.481
-7.122,9.799,-11.308,15.064,-0.110,0.209,-0.805,1.856
-4.160,1.348,-3.545,-2.494,-0.108,0.197,-1.172,2.589
-6.654,3.614,-6.110,0.609,-0.113,0.206,-1.111,2.539
-5.129,1.376,-3.280,-5.639,-0.112,0.200,-1.239,2.780
-5.205,2.422,-2.361,-6.331,-0.112,0.197,-1.283,2.783
-5.205,2.422,-4.493,-2.069,-0.121,0.214,-1.283,2.783
-1.935,-4.505,-0.185,-11.741,-0.097,0.162,-1.202,2.618
-5.479,2.042,-2.309,-7.309,-0.094,0.156,-1.059,2.317
-4.593,2.949,2.231,-8.182,-0.091,0.152,-1.255,2.305
-3.008,0.995,3.816,-8.883,-0.076,0.123,-1.145,1.976
-3.621,1.667,3.570,-11.643,-0.070,0.115,-1.054,2.014
-1.299,0.746,6.991,-12.941,-0.055,0.086,-1.033,1.718
-0.714,-1.665,7.966,-17.063,-0.048,0.071,-0.997,1.735
-0.714,-1.665,8.479,-18.089,-0.046,0.066,-0.997,1.735
-0.465,-0.999,7.890,-15.493,-0.028,0.038,-0.745,1.251
0.650,-0.116,8.913,-13.387,-0.014,0.015,-0.622,0.856
0.160,-0.066,7.041,-13.497,-0.004,-0.002,-0.407,0.646
1.050,-0.996,9.291,-14.627,0.005,-0.020,-0.398,0.483
-0.695,-0.148,7.647,-13.568,0.017,-0.040,-0.172,0.177
1.814,-0.261,9.428,-12.204,0.028,-0.059,-0.126,-0.123
2.745,-0.611,10.086,-12.086,0.039,-0.077,-0.016,-0.362
1.664,1.092,11.272,-15.441,0.050,-0.097,0.068,-0.443
5.153,-4.439,13.005,-18.108,0.062,-0.117,0.129,-0.559
3.122,-1.501,7.689,-11.090,0.071,-0.133,0.508,-1.103
2.409,2.418,10.786,-10.959,0.082,-0.151,0.482,-1.340
2.757,0.112,6.523,-4.794,0.086,-0.158,0.755,-1.730
2.757,0.112,10.484,-12.717,0.102,-0.189,0.755,-1.730
4.043,-2.935,11.982,-18.990,0.115,-0.212,0.841,-1.696
1.677,1.861,7.261,-8.869,0.114,-0.211,1.063,-2.196
5.678,-4.159,8.713,-8.854,0.119,-0.218,1.053,-2.286
0.377,2.258,2.520,-5.507,0.118,-0.219,1.354,-2.458
6.178,-5.737,2.501,-0.844,0.108,-0.194,1.231,-2.379
1.870,1.001,-9.965,24.647,0.087,-0.153,1.586,-3.139
1.216,1.129,-13.583,30.185,0.071,-0.128,1.565,-3.107
-0.274,6.793,-15.207,35.972,0.059,-0.103,1.498,-3.084
-2.848,7.403,-14.802,30.455,0.042,-0.067,1.267,-2.358
-3.832,6.043,-14.343,24.125,0.030,-0.051,1.096,-1.846
-5.070,5.453,-15.593,19.564,0.022,-0.039,1.052,-1.462
-4.598,3.308,-13.078,15.360,0.012,-0.024,0.803,-1.064
-4.794,3.840,-11.925,13.932,0.012,-0.024,0.746,-0.992
-5.055,1.384,-10.633,7.455,0.003,-0.015,0.567,-0.557
-5.231,-0.292,-9.276,2.236,-0.004,-0.010,0.410,-0.231
-5.027,0.004,-8.438,2.007,-0.007,-0.008,0.334,-0.203
-5.566,-0.014,-8.591,2.347,-0.010,-0.006,0.305,-0.195
-5.493,-0.317,-8.456,1.073,-0.012,-0.005,0.271,-0.116
-3.901,-0.055,-5.066,0.498,-0.014,-0.004,0.079,-0.072
-4.209,-1.040,-5.300,-0.651,-0.015,-0.003,0.078,-0.008
-4.209,-1.040,-5.300,-0.651,-0.015,-0.003,0.078,-0.008
-3.067,-1.070,-2.855,-0.507,-0.015,-0.003,-0.044,-0.014
-3.405,-1.070,-3.626,-0.689,-0.015,-0.003,-0.004,-0.005
-3.275,-1.097,-3.428,-0.857,-0.015,-0.003,-0.014,0.004
-2.887,-0.438,-3.038,0.210,-0.015,-0.003,-0.030,-0.044
-1.903,-0.233,-1.482,0.262,-0.013,-0.002,-0.093,-0.037
-1.903,-0.233,-1.482,0.262,-0.013,-0.002,-0.093,-0.037
-1.515,-0.190,-0.724,0.611,-0.012,-0.002,-0.120,-0.054
-1.944,0.646,-1.998,1.617,-0.011,0.000,-0.035,-0.080
-1.598,0.725,-1.410,1.543,-0.010,0.001,-0.058,-0.071
0.000,0.333,1.175,1.006,-0.009,0.001,-0.169,-0.038
0.222,0.119,1.660,1.216,-0.007,0.001,-0.175,-0.043
0.886,0.632,1.929,1.511,-0.006,0.002,-0.172,-0.055
1.368,1.224,2.996,2.377,-0.004,0.002,-0.197,-0.089
1.062,1.379,1.822,2.264,-0.002,0.003,-0.120,-0.075
1.395,0.724,1.947,1.389,-0.001,0.003,-0.113,-0.028
1.219,0.848,1.740,0.931,-0.000,0.003,-0.088,-0.003
1.186,0.523,1.275,0.602,0.000,0.004,-0.062,0.015
0.602,0.464,0.277,0.825,0.000,0.004,-0.009,0.004
0.713,0.663,0.049,0.895,0.001,0.003,0.006,-0.001
-0.119,0.522,-0.704,0.830,0.000,0.004,0.041,0.003
-0.688,0.723,-1.847,1.009,-0.001,0.003,0.086,-0.008
-0.688,0.723,-1.847,1.009,-0.001,0.003,0.086,-0.008
-0.146,0.500,-0.672,0.778,-0.001,0.003,0.019,0.004
-0.605,-0.074,-1.346,0.275,-0.001,0.003,0.049,0.025
-0.655,0.324,-1.449,-0.014,-0.002,0.003,0.046,0.038
-0.854,0.419,-5.087,6.827,-0.015,0.028,0.063,0.009
-1.422,0.629,-10.165,15.385,-0.033,0.062,0.092,0.007
-0.832,0.659,-13.098,24.011,-0.051,0.096,0.020,-0.002
-3.473,5.517,-16.286,31.516,-0.067,0.128,-0.026,0.026
-2.382,2.759,-18.196,33.553,-0.082,0.157,-0.117,0.288
-6.146,8.031,-14.658,22.981,-0.094,0.178,-0.439,1.073
-6.973,7.834,-13.523,18.797,-0.102,0.195,-0.602,1.504
-4.330,2.988,-12.567,15.480,-0.111,0.209,-0.764,1.834
-9.428,11.402,-13.751,17.010,-0.116,0.219,-0.768,1.886
-5.983,6.741,-4.394,5.164,-0.114,0.214,-1.210,2.415
-3.685,-1.009,-4.981,-1.196,-0.116,0.214,-1.200,2.734
-5.763,6.238,-7.081,0.424,-0.117,0.207,-1.103,2.565
-4.954,4.145,-0.696,-6.324,-0.108,0.191,-1.310,2.708
-4.069,1.042,1.612,-12.039,-0.102,0.178,-1.352,2.830
-4.248,0.569,2.640,-11.774,-0.097,0.163,-1.347,2.623
-3.714,0.286,4.331,-13.971,-0.091,0.151,-1.359,2.589
-4.170,-1.194,1.368,-15.674,-0.088,0.148,-1.163,2.629
-1.612,-2.842,5.317,-14.603,-0.071,0.111,-1.149,2.115
-2.436,-0.625,3.471,-12.880,-0.063,0.101,-0.967,1.903
-0.225,-1.382,7.302,-13.263,-0.049,0.073,-0.978,1.571
-0.031,0.359,7.131,-12.407,-0.034,0.048,-0.781,1.218
0.044,0.831,7.552,-10.993,-0.026,0.035,-0.705,0.984
0.737,0.005,8.744,-15.094,-0.015,0.018,-0.623,0.976
0.464,-0.150,7.886,-13.110,-0.005,-0.000,-0.454,0.652
-0.070,0.246,6.414,-11.635,0.007,-0.021,-0.237,0.324
0.920,0.316,8.410,-12.259,0.017,-0.039,-0.205,0.128
2.136,-0.782,9.962,-12.748,0.028,-0.058,-0.147,-0.085
3.304,-0.832,11.271,-12.709,0.040,-0.077,-0.069,-0.324
4.608,-1.091,12.029,-14.235,0.051,-0.096,0.037,-0.489
3.448,-1.847,9.127,-9.438,0.061,-0.108,0.301,-0.879
4.009,-2.652,10.041,-14.093,0.072,-0.132,0.397,-0.941
4.185,-2.210,9.325,-11.759,0.081,-0.148,0.548,-1.266
5.496,-2.643,10.794,-10.819,0.091,-0.166,0.602,-1.540
2.739,2.669,6.133,-0.655,0.094,-0.164,0.865,-2.020
3.518,-1.812,6.183,-7.400,0.104,-0.189,0.993,-1.994
4.807,-2.658,8.346,-6.629,0.113,-0.201,0.993,-2.180
3.738,-2.714,4.650,-6.700,0.118,-0.216,1.242,-2.370
-0.104,2.972,1.516,-3.215,0.119,-0.221,1.416,-2.597
0.162,4.383,-0.302,7.209,0.102,-0.184,1.286,-2.662
0.162,4.383,-0.302,7.209,0.102,-0.184,1.286,-2.662
-1.146,3.226,-16.867,31.386,0.062,-0.112,1.621,-2.965
-2.398,5.817,-17.292,33.417,0.053,-0.094,1.530,-2.851
-3.550,7.428,-15.113,28.864,0.035,-0.060,1.195,-2.196
-3.550,7.428,-15.113,28.864,0.035,-0.060,1.195,-2.196
-5.086,4.320,-14.342,17.590,0.018,-0.033,0.945,-1.288
-4.760,3.342,-11.934,13.308,0.012,-0.025,0.746,-0.972
-4.760,3.342,-11.934,13.308,0.012,-0.025,0.746,-0.972
-5.122,1.654,-10.617,8.024,-0.003,-0.011,0.495,-0.536
-4.678,0.483,-9.657,3.921,-0.003,-0.011,0.447,-0.331
-4.688,0.139,-8.535,2.474,-0.008,-0.008,0.328,-0.225
-5.361,0.300,-8.335,2.605,-0.010,-0.007,0.296,-0.212
-5.070,0.148,-8.185,1.617,-0.012,-0.005,0.255,-0.143
-4.295,-0.484,-5.429,0.154,-0.015,-0.004,0.086,-0.052
-4.313,-1.066,-5.264,-0.325,-0.015,-0.003,0.071,-0.025
-4.313,-1.066,-5.264,-0.325,-0.015,-0.003,0.071,-0.025
-3.918,-0.599,-4.929,-0.699,-0.016,-0.003,0.049,-0.005
-3.227,-0.607,-3.255,-0.859,-0.015,-0.003,-0.028,0.001
-3.025,-0.848,-3.002,-0.899,-0.015,-0.003,-0.037,0.006
-2.462,-0.624,-2.002,0.069,-0.014,-0.003,-0.077,-0.036
-2.462,-0.624,-2.002,0.069,-0.014,-0.003,-0.077,-0.036
-1.816,-0.233,-1.427,0.423,-0.013,-0.002,-0.093,-0.045
-1.657,0.193,-1.006,1.106,-0.013,-0.002,-0.110,-0.076
-1.715,0.421,-1.840,1.292,-0.011,-0.000,-0.051,-0.067
-1.471,0.263,-0.692,1.284,-0.010,0.001,-0.092,-0.057
-0.776,-0.027,0.230,0.456,-0.009,0.001,-0.127,-0.012
0.482,0.558,1.554,1.590,-0.008,0.001,-0.173,-0.064
0.805,0.631,1.811,1.113,-0.006,0.002,-0.165,-0.036
1.967,1.078,3.599,1.969,-0.003,0.003,-0.222,-0.067
1.210,0.805,2.337,1.333,-0.001,0.003,-0.130,-0.025
1.266,0.926,1.943,1.443,-0.000,0.003,-0.101,-0.030
1.511,0.463,1.646,0.867,0.001,0.004,-0.072,0.001
1.835,0.500,1.875,0.988,0.002,0.004,-0.074,-0.005
1.835,0.500,1.875,0.988,0.002,0.004,-0.074,-0.005
1.565,0.908,1.566,0.873,0.002,0.003,-0.054,-0.000
0.366,0.621,-0.386,0.564,0.001,0.003,0.038,0.014
0.099,0.500,-0.494,0.725,0.001,0.003,0.038,0.005
-0.255,0.602,-1.228,0.678,0.001,0.003,0.069,0.009
-0.311,0.663,-1.708,0.905,-0.000,0.003,0.085,-0.003
-0.875,0.481,-2.038,0.484,-0.002,0.003,0.080,0.016
-1.322,0.338,-2.381,0.505,-0.002,0.003,0.091,0.015
-1.589,0.115,-6.145,6.381,-0.016,0.028,0.109,0.034
-1.565,0.853,-10.673,15.634,-0.034,0.062,0.112,-0.005
-1.565,0.853,-14.871,24.031,-0.051,0.096,0.112,-0.005
-3.708,4.924,-16.527,30.954,-0.068,0.128,-0.021,0.054
-3.708,4.924,-20.489,38.877,-0.084,0.160,-0.021,0.054
-7.432,10.842,-16.577,29.257,-0.095,0.182,-0.357,0.808
-4.091,2.255,-8.675,7.898,-0.099,0.183,-0.804,1.889
-6.997,6.903,-11.450,12.883,-0.108,0.202,-0.779,1.885
-7.674,4.098,-4.040,0.540,-0.107,0.197,-1.132,2.431
-7.674,4.098,-7.001,6.462,-0.119,0.220,-1.132,2.431
-3.494,-3.531,-5.148,-4.145,-0.111,0.195,-1.128,2.644
-2.081,5.468,-6.862,1.743,-0.112,0.195,-1.059,2.356
-5.472,2.089,-2.950,-8.930,-0.108,0.181,-1.201,2.704
-2.592,-0.868,0.439,-6.482,-0.102,0.175,-1.296,2.508
-5.929,2.308,-1.188,-5.899,-0.098,0.163,-1.171,2.331
-5.169,0.392,1.520,-13.883,-0.092,0.147,-1.223,2.531
-3.528,-3.056,1.538,-14.638,-0.084,0.130,-1.125,2.357
-2.578,0.101,5.514,-14.124,-0.070,0.110,-1.154,2.075
-3.070,-0.873,4.478,-15.891,-0.063,0.095,-1.008,1.981
-1.151,-1.717,6.996,-14.253,-0.054,0.076,-1.023,1.668
-1.674,0.770,6.621,-13.183,-0.043,0.061,-0.866,1.417
-1.639,0.265,6.602,-15.016,-0.035,0.043,-0.765,1.289
-0.350,-0.775,7.617,-15.865,-0.020,0.020,-0.633,1.049
0.244,-0.354,8.261,-13.804,-0.006,-0.002,-0.492,0.665
0.244,-0.354,10.088,-17.457,0.001,-0.017,-0.492,0.665
0.186,-0.819,5.604,-10.312,0.015,-0.040,-0.090,0.016
-0.394,1.088,8.027,-15.159,0.025,-0.059,-0.090,0.016
0.679,-0.120,11.079,-17.608,0.036,-0.080,-0.102,-0.123
0.717,1.318,10.698,-14.834,0.048,-0.097,0.062,-0.471
4.458,-4.698,12.081,-17.651,0.060,-0.118,0.141,-0.592
3.296,-2.177,9.264,-12.948,0.068,-0.132,0.391,-0.998
3.410,-1.380,7.779,-9.587,0.078,-0.148,0.591,-1.367
5.741,-1.836,10.704,-10.097,0.089,-0.166,0.580,-1.567
2.942,1.484,6.720,-2.335,0.094,-0.171,0.842,-2.024
3.103,0.982,5.197,-2.769,0.101,-0.183,1.001,-2.148
0.831,3.876,7.833,-8.139,0.110,-0.199,0.981,-2.087
4.664,-7.542,1.894,-1.924,0.111,-0.203,1.298,-2.440
1.296,-0.565,0.146,0.885,0.113,-0.212,1.400,-2.691
1.296,-0.565,0.146,0.885,0.113,-0.212,1.400,-2.691
4.180,-1.681,-5.029,19.177,0.090,-0.161,1.377,-2.967
-0.076,4.026,-16.114,34.388,0.067,-0.117,1.643,-3.182
-2.790,7.084,-17.529,34.621,0.054,-0.093,1.555,-2.894
-4.117,7.374,-17.216,27.674,0.036,-0.059,1.305,-2.125
-5.061,6.020,-16.432,22.904,0.026,-0.045,1.150,-1.711
-5.601,4.768,-15.560,18.550,0.018,-0.034,1.004,-1.355
-5.631,3.118,-13.203,12.304,0.007,-0.023,0.748,-0.902
-5.456,1.968,-11.219,8.537,0.002,-0.017,0.588,-0.645
-5.306,0.677,-10.282,5.386,-0.002,-0.013,0.492,-0.428
-4.444,0.123,-8.555,3.214,-0.006,-0.010,0.357,-0.289
-5.502,0.247,-8.666,2.313,-0.009,-0.007,0.315,-0.208
-5.546,-0.100,-8.390,1.952,-0.013,-0.006,0.261,-0.171
-4.724,-0.012,-6.253,1.036,-0.015,-0.004,0.130,-0.106
-4.356,-0.115,-5.738,1.081,-0.016,-0.004,0.092,-0.100
-4.142,-0.709,-5.288,0.009,-0.016,-0.003,0.061,-0.041
-3.923,-1.264,-4.646,-0.500,-0.017,-0.003,0.025,-0.013
-3.182,-0.657,-3.176,-0.656,-0.016,-0.003,-0.047,-0.008
-3.588,-0.958,-3.855,-0.770,-0.016,-0.003,-0.008,-0.002
-3.161,-0.848,-3.426,-0.677,-0.016,-0.003,-0.027,-0.006
-2.899,-0.070,-2.793,0.470,-0.015,-0.003,-0.049,-0.059
