-0.197,-0.795,6.258,-5.355,-0.387,-0.065,-2.680,-1.953,1.836,-11.894,0.213,-0.038,-0.203,-0.158
-0.106,-0.756,6.623,-5.908,-0.297,-0.090,-2.611,-1.773,2.165,-12.476,0.312,-0.026,-0.252,-0.061
-0.115,-0.717,6.523,-6.021,-0.336,-0.088,-2.537,-1.971,2.037,-12.051,0.315,-0.001,-0.254,-0.108
-0.189,-0.820,6.167,-5.798,-0.319,-0.084,-3.042,-1.735,1.836,-12.320,0.262,-0.015,-0.149,-0.062
-0.346,-0.678,6.463,-5.993,-0.207,-0.115,-2.510,-1.886,1.978,-11.760,0.353,0.019,-0.201,-0.013
-0.197,-0.886,6.216,-6.048,-0.199,-0.125,-2.564,-1.878,2.180,-11.903,0.293,-0.001,-0.252,-0.158
0.149,-0.795,6.319,-6.128,-0.291,-0.101,-2.408,-1.636,2.141,-11.894,0.243,-0.027,-0.247,-0.110
0.149,-0.795,6.319,-6.128,-0.291,-0.101,-2.408,-1.636,2.141,-11.894,0.243,-0.027,-0.247,-0.110
-0.115,-0.795,6.293,-6.242,-0.344,-0.091,-2.397,-1.803,2.051,-11.915,0.159,-0.042,-0.201,-0.207
-0.230,-0.730,6.268,-5.855,-0.450,-0.057,-2.579,-1.811,1.918,-12.040,0.202,-0.038,-0.309,-0.158
-0.089,-0.860,6.360,-5.467,-0.206,-0.115,-2.510,-1.824,1.938,-11.894,0.161,-0.045,-0.252,-0.305
-0.148,-0.860,6.199,-5.854,-0.337,-0.064,-2.443,-1.870,1.941,-12.185,0.212,-0.042,-0.205,-0.206
-0.189,-0.834,6.130,-5.937,-0.365,-0.071,-2.723,-1.886,2.406,-11.258,0.190,-0.021,-0.048,-0.061
-0.082,-0.755,5.984,-5.912,-0.383,-0.076,-2.451,-1.848,2.365,-11.851,0.201,-0.045,-0.447,-0.207
-0.033,-0.758,6.138,-5.606,-0.438,-0.066,-2.595,-1.817,1.999,-11.402,0.151,-0.045,-0.201,-0.206
-0.107,-0.822,6.052,-5.771,-0.337,-0.089,-2.451,-1.698,2.043,-12.106,0.207,-0.047,-0.254,-0.110
-0.189,-0.835,6.406,-6.186,-0.382,-0.076,-2.480,-1.781,1.938,-12.060,0.203,-0.031,-0.299,-0.544
-0.189,-0.835,6.406,-6.186,-0.382,-0.076,-2.480,-1.781,1.938,-12.060,0.203,-0.031,-0.299,-0.544
-0.074,-0.795,6.266,-6.243,-0.401,-0.081,-2.621,-1.824,2.045,-12.040,0.218,-0.044,-0.044,0.037
-0.257,-0.678,6.350,-6.214,-0.396,-0.067,-2.408,-1.698,2.038,-12.036,0.159,-0.042,-0.248,-0.352
-0.180,-0.756,6.119,-6.328,-0.390,-0.078,-2.480,-1.727,1.786,-12.409,0.176,-0.032,-0.303,0.036
-0.041,-0.821,6.437,-6.052,-0.355,-0.093,-2.297,-1.878,2.343,-11.749,0.239,-0.042,-0.198,-0.110
-0.231,-0.769,6.697,-5.881,-0.310,-0.081,-2.395,-1.765,2.124,-12.040,0.190,-0.044,-0.301,-0.109
-0.264,-0.743,5.939,-6.077,-0.359,-0.082,-2.622,-1.757,2.164,-11.906,0.178,-0.027,-0.097,0.372
-0.264,-0.926,6.258,-6.160,-0.355,-0.093,-2.566,-1.811,2.304,-11.604,0.117,-0.057,-0.250,-0.012
-0.115,-0.821,6.430,-5.799,-0.398,-0.080,-2.523,-1.887,1.859,-11.749,0.173,-0.026,-0.201,-0.061
-0.156,-0.717,6.165,-5.937,-0.328,-0.086,-2.451,-1.714,2.223,-12.050,0.188,-0.035,-0.201,-0.207
-0.115,-0.795,6.043,-5.829,-0.382,-0.076,-2.595,-1.954,2.224,-11.905,0.159,-0.036,-0.202,-0.158
-0.272,-0.848,6.199,-5.938,-0.386,-0.066,-2.528,-1.891,1.957,-11.906,0.201,-0.038,-0.256,-0.205
-0.041,-0.834,6.352,-6.217,-0.414,-0.062,-2.480,-1.887,2.163,-11.983,0.176,-0.032,-0.252,-0.302
-0.148,-0.834,6.123,-6.243,-0.363,-0.072,-2.595,-1.865,2.242,-11.959,0.175,-0.033,-0.304,-0.061
-0.049,-0.834,6.386,-5.824,-0.398,-0.081,-2.510,-1.787,2.682,-11.827,0.211,-0.029,-0.406,-0.110
-0.156,-0.873,6.252,-5.994,-0.351,-0.080,-2.680,-1.870,2.344,-12.051,0.148,-0.038,-0.248,-0.109
-0.156,-0.873,6.252,-5.994,-0.351,-0.080,-2.680,-1.870,2.344,-12.051,0.148,-0.038,-0.248,-0.109
-0.189,-0.834,6.337,-5.963,-0.371,-0.074,-2.540,-1.674,2.179,-11.737,0.176,-0.025,-0.250,-0.013
-0.189,-0.834,6.337,-5.963,-0.371,-0.074,-2.540,-1.674,2.179,-11.737,0.176,-0.025,-0.250,-0.013
-0.197,-0.783,5.968,-6.217,-0.397,-0.071,-2.566,-1.803,1.699,-11.895,0.210,-0.042,-0.250,-0.014
